Filename: 2019-01-18 Rotation Phospho-flow Exp BAD Unstim_01_0_CD45_viSNE_UMAP_FlowSOM.fcs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Event #,Time,Event_length,75As,89Y_CD45,103Rh_Rh,138Ba_barium,139La,140Ce,141Pr,142Ce_CD19,143Nd,144Nd_p-PLCy2,145Nd_CD4 (v),146Nd_CD8a (v),147Sm_p-STAT5,148Sm_CD14,149Sm,150Sm,151Eu,152Sm,153Eu_p-STAT1,154Gd,155Gd,156Gd,157Gd,158Gd_p-STAT3,159Tb,160Dy,161Dy,162Dy,163Dy,164Dy,165Ho,166Er,167Er,168Er,169Tm,170Yb_CD3,171Yb,172Yb,173Yb,174Yb_HLA-DR (v),175Lu_p-STAT6,176Lu,190BCKG,191Ir_Ir,193Ir_Ir,194Pt,195Pt,209Bi_CD16 (v),Center,Offset,Width,Residual,tSNE1,tSNE2,UMAP1,UMAP2,cluster
42,103308.1016,20,0,551.0377808,0,35.30788422,1.977993488,0,0,0,0,6.942337036,103.9541855,9.559608459,1.676048517,1.763886929,0,0,0,0,4.009283066,0,0,0,0,0,0,0,5.861047745,0,0,0,0,0.684094906,2.847847939,2.151601315,0,199.9758453,0.740178525,0,0,8.679670334,0,0.61583513,0,1763.666016,3231.216309,65.38965607,10.62548256,1.490629911,747.9869995,95.25900269,56.79199982,95.86299896,31.80013275,-46.7804718,-7.338629246,2.345549107,7
43,103410.9766,30,0,452.8034058,0,38.94891357,0,0,0,0,0,0,47.07500076,1.169032574,0.326479197,0.777783155,0.312433928,1.244099021,0.334075421,0,0,1.581253648,0,0,0,1.791895151,0,0,0,0,0,0.787542462,0,2.511393547,0.062400009,0,2.042125225,181.5962982,0.862290025,1.276604295,0,3.004478216,0.189888224,0,3.494952202,1584.230103,2763.43335,37.26668549,7.64489603,3.744286776,1079.547974,106.4219971,94.60199738,108.3290024,79.08663177,-4.356904984,-4.529830456,4.494551659,7
44,103444.4531,25,0,263.428009,2.277856112,37.9197731,0,0.117382459,0,0.762661695,0,0,0,0.154658914,0,0,0,0,0,0,1.423196197,0.046855003,0.533086836,1.272886157,0,2.331307173,0,0,0,0,0,0,0,0,0,0.384054452,0,0,0,0,2.200300217,0.672465086,0.138093114,0,1.037336946,1675.00415,2784.189453,40.8732605,10.65292072,17.3201561,931.7089844,105.1360016,78.61199951,120.0999985,52.88954544,55.16855621,6.07813549,-3.144757986,4
45,103475.875,23,0,566.6279297,2.221468449,61.04230881,3.82096076,0,0,0,0.69583571,1.151236057,17.31512451,1.446739912,3.95175004,245.8987427,0,1.89779377,0,0,0.481868923,0,0,0,0,6.322200775,0,0,0,1.503005505,0,5.240996361,0,0,0,0,0,10.82572556,0,0,0,96.48690033,1.271061897,1.61572659,0.524231195,2396.423096,4357.598145,58.1839447,12.01541328,0,795.3150024,96.33200073,65.69400024,87.95200348,-42.00444412,52.01663971,6.991854668,4.713584423,2
46,103660.7422,20,0,643.7780151,0,58.81588745,0,0,0,0,0,0.411101669,82.66666412,1.266764402,0.478897393,4.675392151,0,0,0,0,3.087946892,1.817015886,0,0,0,0.250837952,0,0,0,0,0,0,0,0,1.628634214,0.904481471,0.417209625,347.7177124,1.719676375,2.159760475,0.698225677,2.117455482,0.872840106,0,0,1627.824707,2984.57666,29.1942749,5.314754486,0,677.973999,91.19000244,54.29800034,90.99900055,66.95814514,-19.68207741,-7.156686783,5.070406914,7
47,103713.4219,22,0,464.0882874,0,76.77425385,0.135727704,0.803582907,0.121094398,0,0,0,100.0656891,0.911360443,0.274001628,0.778257072,0.472090244,0,0,0.858118773,0.736787975,0.061559957,0,0,0,0,0,0,2.91028285,0,0,3.145634651,0,3.26751852,1.181638718,5.024411678,0,454.5151367,0.198236451,0.31725353,0,2.031388044,0.895716727,0,7.506695747,1560.069458,2672.914551,33.95188904,4.528202057,2.483645201,825.2210083,89.0719986,57.81800079,94.66000366,39.69631195,-75.29853058,-7.689521313,6.363911629,7
48,103732.6719,23,0,454.9265747,0,34.95375443,0,1.15385294,3.4424963,0,0,6.002783298,95.0860672,2.155529976,0,2.632740259,0,0,0,0,0,0,0,0,0,0,0,0.504291475,0.98257643,0,0,0,0,0,0,0.847414792,0,179.8280334,0,0,0.652690411,0.116410747,0,0.178896219,1.509866118,1425.350098,2803.679199,32.35791779,5.221529484,0,841.4050293,94.48799896,65.02300262,114.5790024,-24.944767,-85.70768738,-6.904573917,4.145664692,7
49,103814.625,18,0,480.5670776,1.415406585,39.39018631,0,2.040566206,0,180.7605591,1.221369386,3.083818913,1.106796861,0.042506922,0.203728914,0,0,0,0,0,4.138356209,0,0,0,0,11.72038746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095257312,151.0596771,1.521810055,0,1.857314587,1571.0802,2948.446533,21.31545639,3.264944792,0,665.632019,86.17500305,46.65800095,110.2160034,-98.70484924,8.89221859,11.5634861,9.357969284,1
50,103905.8828,16,0,45.05071259,0,118.0439377,2.279158115,0,0,0,0,0.183517665,0.757025182,127.9250259,0,3.826041222,0,0.457351059,0,0,0,0,0,0,0,0.460837066,0,0,1.219004869,18.50198174,0,0.654074311,0,0.722301781,0,1.699121356,0,8.527254105,0,0,0,0,0,0,0,1912.36792,3479.975342,32.35837555,6.806659222,0,606.7890015,83.54399872,39.65100098,85.02999878,-75.11329651,-14.37480545,0.867326081,-10.00687027,9
51,103917.9063,18,0,929.8486328,0.411518484,58.5463028,1.137461305,0,0,0,0,0,8.673624039,1.965515733,0.771633446,216.1280212,0,0,0,0,7.695791245,0,0,0,0,0.179259226,2.177792311,0,0,0,0,15.41258144,0,0,0,0,0,0.125371233,0.59222579,0,0.458696961,87.05023193,0.034765493,0,0,2637.746094,4538.246094,34.55149841,5.420064449,0,664.3900146,92.83000183,50.35800171,104.7099991,-43.91254807,41.27485275,6.911196232,4.44842577,2
52,103937.9922,20,0,384.8995972,0.217293337,60.99338913,0,0,0,0.873024821,0,0,37.13676071,0.725609064,4.09205389,0,0.974506736,0,0,0,0.707638323,0,0,0,0,1.354586482,0,0,4.538333893,0,0,2.426611423,0,0,0,0,0,53.41460037,0.280236423,0,0,0.866752863,0.571295321,0,0.624308109,2098.788818,3670.033447,33.28661346,3.880623341,0.641706169,695.7650146,97.55899811,58.40499878,93.94499969,37.88602066,15.74731159,-2.653185368,0.76046735,7
53,103942.6328,19,0,640.5093994,1.554849625,65.3894577,0,0,0.468515217,3.007989883,0.210742012,4.483251095,0.304742366,7.201334476,3.449844599,378.4784241,0,1.85669744,0,0,0.344811052,0.578612566,0,0,0,0.995836794,0,0,0,0,0,3.817671537,0,0,0,0,0,1.739471555,0,0,0,60.60700607,0,0,0.755681694,2760.471436,4977.275879,28.89764214,6.620410442,0.980138481,733.1489868,84.76899719,48.12599945,110.0319977,-36.68413162,10.57278728,7.033457279,4.081915379,2
54,103957.4219,21,0,579.5246582,0,58.00178528,0,1.018762469,0.22549957,0,0,0,0,0.888601184,3.274467945,0.0689978,0,0,0,0,0.450621039,0,0,0,0,0.190445364,0.614184022,0,0,0,0,0,0,0,0,0,0,0.763660073,0,0,0,0,1.991000772,0,2.644194603,1846.052856,3352.39624,41.13378906,5.176996231,121.1273575,723.4140015,95.68099976,59.54199982,79.05000305,22.21554565,119.546669,9.195370674,-5.939662457,4
55,104059.4141,19,0,438.0546875,0,59.65390778,0,0,0,0.260969967,0,0,64.65390015,2.909088612,0,0,0,0,0,0,1.900925875,0,0,0.571578681,0,0.938671052,0,0.347303361,3.026000023,0,0,0,0,0,0,3.562141418,0,182.9115753,2.745279789,0,0,2.226225853,3.052992105,0.783505321,1.034517169,1594.761108,2750.503418,27.62625694,4.744657993,0,695.5880127,91.29499817,51.81399918,97.43900299,61.83890152,-25.82140923,-5.93082571,4.011657238,7
56,104214.2422,19,0,323.5894165,0.704699397,64.09863281,0,0,0,0,0,8.428648949,5.445449352,2.096486807,0.716529608,77.69510651,1.194902658,0,0,0,5.223675251,0.112104826,0.016557923,0,0,0,0,0,0,0,0,5.669286251,0,0,0,0.208770394,0.11014691,0.192900985,0,0,0,72.12366486,1.645454049,0,4.725385666,2462.14502,4360.150879,35.82195663,8.688826561,0,702.9940186,96.75700378,54.4109993,74.52100372,-44.46761322,27.80492592,6.602851868,3.612578869,2
57,104223.3359,24,0,602.3978271,1.774381518,45.99862671,1.650317311,0.028260127,0,1.961328387,0,3.837545156,6.998074532,0.559313297,5.804838657,197.931839,0,0.397643983,0,0.624916255,8.579932213,0,0,0,0,6.493562698,0,0,0,0,0.950479627,2.220293999,0,0,0,0,0,0,0,0,0,125.1703644,0.184457332,0,0.911275625,2713.562744,4724.679199,66.09020996,5.384249687,0,796.5410156,91.41699982,65.09200287,97.94599915,-48.26767349,45.47648621,6.343356133,4.466425896,2
58,104252.2031,16,0,482.0448303,0,60.8941803,0.190223455,0.125412121,0,0,0,0,122.5149155,9.178430557,0,0,0,0,0,0,1.75312376,0,0,0,0,0.21749942,0,0,0,0,0,0,0,1.033878922,6.008856773,0,0,234.4843903,3.843091488,0.589978158,0,0,5.01505518,0,0.81379503,1707.312866,3005.066406,26.86470413,2.445482731,0,622.6920166,92.68399811,44.79000092,98.73400116,-4.73131752,-29.47711372,-9.290356636,2.500481129,7
59,104256.0547,17,0,187.7671051,3.221198559,25.80901909,0,0,0,0,0,0,0,0,2.066606283,0,0,0,0,0,0.439801127,0,0,0,0,1.636680841,0,0,0,0,0,0,0,0,0,0,0,0.678535283,0,0,0,0,0,0,5.912752151,1807.206909,3195.511963,21.67108345,7.389352322,32.48408508,609.7390137,99.79100037,50.50899887,71.22599792,93.5619278,54.02747345,7.39488554,-3.356337547,4
60,104288.9844,24,0,494.9033508,0.81312865,49.90250015,0,0,0,0,0,0,0,2.256700516,0,2.505423546,0,0,0,0,0,0,0,0,0,1.344560862,0,0,0,0,0,0,0,0.349805295,0,0,0,0,0,0,0,0,1.052676558,0,1.920436263,1609.879761,3074.341797,34.03824234,9.8702631,160.3095703,928.9719849,112.9909973,80.07299805,103.6880035,2.589501143,118.45121,8.459412575,-6.069536209,4
61,104322.4219,23,0,339.8306885,0,31.92489433,0,0,0,0,0,2.016524553,1.10461998,0,0.691847205,1.244748116,1.082947016,0,0,0,0.460595578,0,0,0,0,3.096325636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.757804632,0,0,3.522627592,1704.080444,2991.347412,37.38254166,8.228690147,68.54888916,817.7650146,104.1230011,71.83100128,109.5390015,43.11532974,75.11211395,8.399445534,-4.850170135,4
62,104349.0391,23,0,657.3499756,0,63.00067139,0.44398129,0,0,0,0,0,103.6301804,3.756504297,2.808265448,0.090099514,0,0,0,0,3.149327993,0,0,0,0,0,0,0,1.663561225,0,0,0,0,0.240605608,0,10.46626091,0,386.4766235,3.474706411,1.172051668,0.479893506,0.9021222,2.57863307,0.533882678,0.452023387,1861.22644,3372.429443,36.58838654,6.349827766,2.013399839,778.0889893,86.95800018,59.52299881,113.1579971,13.87304115,-80.05548096,-8.765839577,5.263811588,7
63,104395.1172,20,0,426.5650024,3.168513298,51.40501404,0,0,0.200490296,0,0,3.048769474,6.115071297,5.015100002,6.201970577,273.0228271,0.129733473,0,0,0,0,0.013638556,0,0,0,6.551397324,0,0,0,0,0,2.281715631,0,0,0,0,0,0,0,0.939710736,0,92.57046509,4.324912548,0,1.74731195,2644.113037,4786.431641,39.82453156,6.190328598,0.718152583,708.7620239,90.45500183,54.29000092,108.8450012,-50.22803879,33.66582108,6.823737144,4.482703686,2
64,104505.6406,20,0,493.6230469,0,55.31864929,1.205254793,0,4.620526791,0,0,0,95.29840088,21.28892326,0,2.799206972,0,0,0,0,1.15328455,2.046322107,0,0.080820829,0,0,0,0,0.038492676,0.090635493,2.495571136,0,0,0,0,0.900065184,0,111.5420456,0.793721318,0.053483281,1.722236395,2.010994673,0,0,0.210411012,2109.736328,3617.765869,42.95391464,7.762639046,0,712.4520264,100.3899994,59.77299881,84.36199951,3.855195045,-22.62910652,-6.996611118,0.796724498,7
65,104639.9375,18,0,603.2285156,0,48.44476318,0,0,0,0,0,0.039194766,73.40970612,1.310912013,0,0.555214405,0,0,0,0,0,0,0,0,0,1.098311067,0,0,0.761529386,0.164589137,0,0,0,0,2.121263266,0.141335353,3.36519289,215.9514313,1.766928077,0.603101909,0,2.075180292,0,0,0,1556.782471,2807.112549,27.83931923,5.153989315,0,617.1530151,77.2460022,41.47200012,118.7229996,70.2444458,-21.28135872,-6.100602627,5.169672966,7
66,104681.9688,17,0,774.8274536,0,65.38161469,0,0,1.190751076,0,0,1.402483821,2.01927352,0,5.771605492,0,0,0,0,0,1.844906449,0,0,0,0,0.828986347,0,1.478080869,0,0,0,0,0,0,0,0,0,0,0,0,0,1.952773213,1.712058306,0,0.169492498,1934.879028,3523.861816,36.09700394,6.714830875,92.30861664,586.8259888,89.17099762,45.86600113,105.1610031,16.99423599,123.5729675,8.920717239,-5.35691309,4
67,104694.1172,18,0,271.725769,0,40.07983398,0,2.106922388,0,1.024542332,0,0,0,0,0.288173199,0,0,0,0,0,0.957700372,0,0,0,0,0.052646406,0,0,0,0,0,0,0,0,0,0,0,2.687432289,0,0,0,1.036370993,0,0,1.98741436,1913.522461,3402.339355,29.43717194,7.278115749,22.32793236,672.4089966,92.26999664,49.24300003,78.8239975,57.32872009,58.57971573,6.582242489,-3.871214867,4
68,104764.7031,21,0,786.8914795,0,110.3737488,0.414181471,0,0,1.254064202,0,1.784137607,171.5235443,5.981403828,5.907046795,7.389214039,0,1.20856154,0,0,3.148819923,0,0,0,0,6.726607323,0,0,0.080507591,0,1.320887804,0,0,3.55856514,0,0.996664822,0,285.4870911,0.595891058,0.463758469,2.910775661,15.25482273,0.066556647,0,2.172599077,3876.068604,6582.447266,80.93630981,11.35371017,0.218915761,959.132019,106.5279999,65.46299744,76.1210022,34.69524384,-48.75722504,-7.535500526,3.245084047,7
69,104794.0859,17,0,581.9364014,0,39.70658112,0,0,0,0,0.212638184,3.377745867,100.1623383,7.347669601,0.535806596,0,0,2.085723639,0,0,0,0,0,0,0,4.432893276,0,2.064755678,8.843291283,0,0,0,0,0.962083757,0.359398484,1.508508325,0,279.1590576,1.104759336,0,0.923269093,0.928459406,0.772200942,0,3.363879204,1396.21875,2622.233887,24.70830536,1.122927666,0,551.2410278,86.60700226,44.4280014,102.4339981,-15.70390892,-38.00868988,-9.404037476,3.504630327,7
70,104885.2344,23,0,433.3471985,1.480996966,35.49650574,0.018699951,0,0,2.273771286,2.206336737,334.1029053,76.56968689,11.02357101,1.965070486,4.868201256,0,0,0,0,0.756737053,0,0,0,0,10.09628582,0.008034548,8.165174484,0,0,0,0.137990132,0,0,0.482521057,1.153146982,2.164215326,303.7562866,1.392974973,0,0,0.454800814,4.668206215,0,0.313668758,1283.766479,2407.294922,30.16543388,6.376574516,0,885.4780273,104.0540009,71.6269989,117.7979965,-7.236113548,-10.83614635,-8.870436668,2.789012671,7
71,104990.0547,24,0,383.4012451,2.592885971,36.55244446,0,0,0,0,0,0.792911232,69.411026,1.716337562,4.759654045,0.893680215,0,0,0,0,1.917544365,0,0,0,0,0.629092872,0.568521857,0,0,0,0,0,0,0,2.441868782,0,0,107.8729935,0.87744379,0,0.085511386,0,4.680541039,0,4.054780006,1438.337769,2872.715088,37.74966812,10.04376125,1.064332485,896.1610107,95.19300079,67.75299835,103.1409988,83.33626556,-42.09337234,-4.813015938,3.126684189,7
72,105092.1094,24,0,436.8035278,0,53.53512955,0,0,0,0.624625206,0.640175223,1.333931923,0.39795953,404.3099976,3.467962503,0.259956747,1.48929286,0,0,0,0.796503365,0,0,0,0,0,0,0,0,7.01397562,0.478765696,0,1.558946967,0,0,0,0,81.26140594,0.265910506,0,0.188831672,7.812893391,2.871805668,0,0.328280985,1699.956055,3059.336914,18.81509209,13.52197075,0.758740723,836.1040039,97.93599701,70.35299683,109.9240036,-65.06576538,-30.66166496,-1.167215705,-11.90716171,9
73,105236,17,0,568.5184937,0,62.18067551,0,0,0,2.189036369,0,0,60.86117172,0,0,0,0,0.002568046,0,0,3.135817528,0,0,0,0,2.003617764,0,0,6.09021759,0,0,0,0,1.846288204,0.443142503,7.673275948,0,184.3903351,1.815944433,7.518307209,0,0,0.36968869,0.017539985,1.055584192,1562.02124,3009.466064,31.86276817,7.448937416,0,550.2960205,85.61299896,44.92200089,129.2120056,129.0417328,12.81408119,-4.98760891,4.94478035,7
74,105310.25,17,0,523.8935547,0,60.7769165,0,0,1.600387573,0.512619793,0,6.089653015,0,398.8572693,0.224727362,0.549273372,2.233131409,0,0,0,8.211488724,0,0,0,0,0,0,1.560754299,0,12.5491457,0,0,0,0,1.121773481,0.119171023,0,119.9347229,2.07592082,0,0,0.186003059,0.015761105,0,5.01335907,1751.893311,3149.529541,22.92358589,8.941895485,0,616.8770142,86.62400055,44.02099991,94.9240036,-63.03772354,-94.38692474,-1.428345442,-13.22510624,9
75,105381.8203,17,0,288.5325012,0,101.2270737,0,0,0,1.995832443,0,11.14321423,135.9078064,5.762030125,3.422550917,1.022630453,0,0,0,0,4.163086891,0,0,0,0,0,0,0,5.766303062,0,0,0,0,0.329002082,0,3.867850542,0.364196032,271.2007446,4.475923061,0.661968112,0,0,0,0,3.145340443,1952.545776,3578.615967,43.22321701,5.503490925,0,627.9320068,86.31800079,44.06399918,102.1230011,-10.53882408,-52.39248657,-8.808986664,3.722115278,7
76,105441.7813,19,0,500.9112854,0,41.74338913,0,0,0,0,0.488943487,0.745821595,0,78.95000458,0.339921653,0,0,0,0,0,2.541412592,0,0,0.224908367,0,0,0,0,1.100265861,8.184428215,0,0,0,0,0,0,0,4.290613651,0.557098091,0,0,0,2.294875145,0,3.577179909,2169.659424,3867.11084,41.79431915,7.309092999,145.6143951,689.8850098,98.56099701,55.41400146,70.27100372,-13.40616703,106.1272202,5.507766724,-8.238571167,4
77,105612.2891,19,0,563.9621582,2.44597435,71.95944214,0,0,2.481956482,0.304147661,0.684487402,1.702378988,14.52871037,0.170082092,2.232740879,222.0618439,0.10942249,0,0,0,4.988139629,0.455950618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.116153002,0,3.756877661,0,132.4332733,4.193362236,1.746221304,5.398932934,2580.720703,4765.803223,49.10271072,11.191926,0,667.3920288,91.01000214,52.5530014,120.1610031,-53.85443115,53.35733414,6.70215416,4.792185783,2
78,105659.9844,21,0,702.284729,0,57.73596573,1.205172062,1.093458414,0,198.1623688,2.786368847,1.451516271,0.799064457,0,0.654669762,0.905030251,0,0.22062847,0,0,2.388494968,0,0,0,0,7.955294132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.113137245,657.3674927,7.387073517,0.4155595,0.032448709,1550.53418,2793.958252,35.28170776,11.94363785,0.628161311,738.7689819,83.61299896,52.22800064,113.8929977,-91.58298492,59.75794983,9.964669228,10.36791706,1
79,105935.2578,17,0,57.93161774,1.011614323,78.19088745,0,0,1.902259946,0,0,0,6.155061245,2.775970697,0.009716691,76.72173309,0,0.577435732,0,0,4.400907516,0,0,0.939478755,0,0,0,0,0,0,0,14.8762207,0,0,0,0,0,0,0,0,0,0.259261638,1.739198923,0,0.371427357,2191.44458,4002.829102,38.8506813,10.31027794,3.090764761,627.2620239,96.42199707,48.33300018,53.99399948,6.394136429,15.05158615,9.219919205,1.868931532,2
80,105940.7266,20,0,677.3179321,3.372747898,67.44400787,0.88733989,0,1.438761353,0.496771276,0,1.035065889,99.91403198,5.484046936,4.566992283,2.098988533,0,0,0,0,3.169246912,0.948243797,0,0,0,0,1.005351067,0,7.916759491,0,0,0,0.265975326,0.366491526,0,1.616093397,0,196.6142883,1.388373971,1.051085234,0.230183452,0,9.183187485,0.883943319,2.77171278,1915.766602,3705.800049,39.13116074,2.353923321,0,723.9869995,93.02899933,55.43500137,94.91400146,-26.82555771,-35.27626419,-8.002524376,2.887096643,7
81,105966.5469,20,0,517.7472534,0,40.10735703,1.125361562,1.175445795,0,0.17932041,0,0,75.42505646,1.630080581,0,0.87644273,0,0,0,0,0,1.433113694,0,0,0,1.025975585,0.605713964,1.714281917,1.033050776,0,0,0.627351999,0,1.622542262,0,0,0,314.2860718,1.742695808,0,0.037121598,0.311885595,2.936385393,0,0,1814.419922,3195.652344,22.83965874,5.289840698,0,707.9119873,88.73699951,53.04999924,105.6299973,85.98181152,-33.71827698,-7.640697479,6.077664375,7
82,106023.3828,24,0,387.1170654,0,53.16147995,4.270779133,0.889859676,1.889477491,14.99700165,12.50310707,2148.835205,31.58694649,89.42095184,46.84526443,5.17957449,1.421245337,1.77304852,0,0,6.366773129,0,1.084976196,0,0,5.400265217,1.071434498,69.27153778,0.543423116,0.095388912,0,0,0,0.921296239,0,0,0,0,0,0,0,7.070065975,7.863805294,0,2.224078655,1873.371948,3322.751953,32.25155258,9.294427872,173.5126343,806.6719971,101.3550034,72.48999786,88.93900299,-16.39097786,64.41937256,5.03502655,-7.653654575,4
83,106081.4063,18,0,416.9074402,0,70.18989563,0,1.650313377,0,0,0,0.080668345,0,0,1.098458648,0,0,2.047096491,0,0,0.415558219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274638176,0,4.461863518,1854.124023,3314.218262,41.45433426,4.956963062,78.06383514,629.1309814,97.29299927,52.29600143,80.91799927,41.06368637,111.1909027,9.597555161,-4.824581623,4
84,106129.7891,18,0,474.2014465,0,31.29510498,0,0,0,0,0,0,0.460157722,0,3.995162249,0,0.090903826,0,0.947146356,0,0.364103973,2.884008169,0,0,0,0,0,0,0,1.057097435,0,0,0,0,0,0,0,0,0,0,0,1.191573858,2.295169353,0,1.910266042,1831.192871,3360.978027,51.82595825,10.68826771,56.86623383,651.835022,97.18399811,52.12900162,81.12599945,48.01694107,81.53337097,8.700064659,-4.387498856,4
85,106336.5859,21,0,374.7605591,3.284668684,56.64003754,0,0,1.101429224,0,0,5.396216869,7.397525311,0,0,240.6261444,0.330616266,3.42291522,0,1.027634501,1.691127419,0,0,0,0,11.16540718,0,1.17047739,0.678567648,0,0,1.863024354,0,0,0,0,0,0,0,0.876480579,0,58.80974197,0,0,3.772777557,2320.717285,4319.821777,32.06308746,14.19033051,0,769.473999,89.98699951,56.7519989,117.1729965,-41.34571838,30.80068016,7.233848095,3.9630723,2
86,106347.9141,21,0,580.8846436,0,64.15760803,0,0,0,0,0,4.104181767,75.87207794,5.902107716,1.070723891,0.810758948,0,0,0,0,3.780253172,0.30609116,0,0,0,0,0,0,0.441125453,0,0,0,0,0,0.457083702,4.169859409,2.059748173,170.9000092,2.735121965,0.367441297,0,0.90925312,0.804288566,0,0.639521778,1654.221558,2886.745605,36.43800735,10.78339195,0,777.9630127,86.96900177,55.03499985,126.6559982,11.6762619,-63.08364105,-7.251516819,2.369142771,7
87,106354.6719,27,0,480.2832031,0,50.40904236,0,0,0,0.437000781,0,0,57.2052002,0.768385708,0,0.923987925,0,0.738902688,0,0.90457052,0,0,0,0,0,2.190069199,0,0,0,0,0,0,0,0,0,2.190149546,0.096579827,164.4203796,5.469618797,2.931288242,0,1.478928089,0,0,0.815880954,1503.681763,2721.274902,37.2326088,9.871339798,2.114835262,999.3289795,96.9240036,79.20700073,148.272995,83.20096588,-11.6642704,-4.722867489,4.780679226,7
88,106404.9375,17,0,693.0861816,1.753100038,40.17963409,0,0,0,98.94521332,0,11.44204044,0,0.35326308,0,0,0,0,0,0,1.750850439,0,0,0,0,1.854926944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.6972351,0,0,1.340034842,2153.063965,3891.13916,35.54206467,2.755127907,0,652.3859863,94.33300018,48.30599976,99.41200256,-105.2455673,16.4722271,10.66917801,8.77558136,1
89,106550.375,26,0,328.9393005,0,50.24641037,0,0,0,0,0,8.428671837,0,142.4161682,3.880078316,0.655516744,0.921109557,0,0,0,0.225014865,0,0,0,0,5.369811535,0,0,0.935938776,2.974070311,0,0,0,0,0,0,0,0.066793256,0,0,0,1.617230177,1.043213606,0,0.249972075,1844.831299,3202.774902,49.62057495,9.711853027,144.2303467,931.2050171,94.62400055,73.31600189,116.8300018,-20.15142632,103.8814697,5.397827148,-8.582453728,4
90,106646.2109,20,0,403.7357178,0,57.80783081,0,0.58342427,0,0,0,0,75.31095123,8.927806854,0,1.742508411,0,0.906109452,0,0,4.260119915,0.412848711,0,0,0,0,0,0,2.535965443,0,0,0,0,0,0,0.795903683,0,40.33845901,0,0.59914577,0,0,0.591756701,0,1.068483233,2026.496704,3553.544434,38.56623459,4.928780556,0,722.0859985,111.8190002,66.98300171,100.401001,-15.22682476,-10.03095722,-4.982540607,-0.1474493,7
91,106822.3828,16,0,743.4000244,0,57.69976425,0,0.235993281,0,0,0,0.921250582,117.0078201,0.658572197,1.448552132,1.883715391,0,0,0,0,0.357449234,0,0,0,0,0,0,0,0.525907815,0,0,0,0,6.400827408,0,2.910409689,0,293.0300293,0,0,0,0,0,0,0,1867.740967,3178.48999,40.79281616,4.365315437,0,596.0930176,88.09899902,41.77899933,73.37799835,-12.23387146,-120.7414627,-7.277648926,5.914587498,7
92,106886.3672,18,0,401.0119629,0,53.46766281,0.774974644,0,0,0,0,0,0,219.4194031,0,0,0,0.095835015,0,0,3.373538733,0,0,0,0,0,0,1.076695681,0.475915551,5.117534161,0,0,0,0,0,0.190898955,0,40.82583237,0,0,0,0.914209366,0,0,2.351448774,1954.887817,3486.260742,34.87198639,3.642817497,0,606.0230103,95.98300171,52.13800049,95.82299805,-83.06625366,-24.71311188,0.329880238,-11.42093182,9
93,106896.9375,16,0,171.3757172,0.616660893,39.69586563,0,0,0,4.962706089,0,0,0,0,3.716728926,0.566687405,0,0,0,0,4.746709824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.308237076,0,0,0,3.818910599,0,0,4.117841244,1530.549316,2558.854004,37.70914459,7.450546741,0,614.8280029,117.5619965,55.86199951,87.10199738,8.148929596,30.59605789,3.231575251,-3.152096272,4
94,107030.5234,19,0,429.1848755,0,77.26370239,1.227203727,0,0,0,0,1.525819182,0.429412216,144.1734161,6.275090218,0,0.481192589,3.028397083,0,0,1.705221772,0,0,0,0,0.73619926,0,0,0,0.285230964,0,0,0,0,0,0,0,4.945576191,0,0,0,0.070135973,0.472087711,0,0.192087471,1917.176758,3298.636475,18.342062,3.442015648,136.9565277,679.2780151,102.4729996,57.86899948,75.90699768,-20.4831562,103.4536133,5.327307224,-8.42753315,4
95,107047.8281,17,0,77.98377228,0,42.29191971,3.784586906,0,0,0,0,0,0,0,0,0,0,0,0,0,3.865812302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611593485,0,0,0,0,4.09737587,1876.314941,3458.014404,38.93781662,9.303486824,0,686.5040283,104.862999,52.50999832,61.50799942,46.72613144,34.33573532,12.5634346,-2.018859148,3
96,107139.6484,19,0,592.5386963,0,55.22452164,0.243476421,0,0,663.0352173,8.400723457,0.298604846,0.118252583,1.065498829,0,0,0,0,0,0,3.754873991,0,0,0,0,21.50981903,0,0,0,0,0,1.135695815,0,0,0,0,0,0,0.339714378,0.321973652,0.960279942,198.811676,1.094895363,1.07670629,0.411132395,2050.089355,3490.168457,13.16519547,8.520119667,0.637473941,657.65802,79.93399811,45.00400162,108.598999,-106.4777527,15.31460285,11.45901299,10.29624176,1
